user_id,age,gender,country,source,order_id,quantity,created_at,product_id,price,category
4111,55,F,China,Facebook,5079,2,07-04-2022,11245,40,Intimates
4111,55,F,China,Facebook,5079,2,07-04-2022,15799,27.98999977,Plus
14014,49,F,United States,Search,17329,1,07-04-2022,5697,10.97000027,Pants & Capris
66541,63,M,Australia,Search,83267,1,07-04-2022,27694,19.96999931,Swim
8850,55,M,Australia,Search,10998,1,07-04-2022,20798,64,Jeans
90197,23,F,Japan,Display,112645,1,07-04-2022,15439,83.76000214,Plus
40040,21,M,United States,Search,50153,1,07-04-2022,18836,33.20999908,Sweaters
44552,21,F,United States,Search,55713,1,07-04-2022,5804,6.639999866,Leggings
44552,21,F,United States,Search,55713,1,07-04-2022,11563,19.98999977,Intimates
20705,42,F,United States,Organic,25849,1,07-04-2022,14096,124,Accessories
91102,29,M,China,Organic,113815,1,07-04-2022,23477,60,Shorts
40699,21,F,United States,Search,51000,1,07-04-2022,10968,12.14000034,Intimates
93003,51,F,United States,Search,116114,1,07-04-2022,1852,34.52000046,Fashion Hoodies & Sweatshirts
4954,24,F,United States,Search,6120,1,07-04-2022,6741,24.96999931,Shorts
67393,20,F,United Kingdom,Search,84313,2,07-04-2022,3371,39.99000168,Dresses
67393,20,F,United Kingdom,Search,84313,2,07-04-2022,3195,101.9899979,Dresses
72205,31,M,United States,Search,90255,3,08-04-2022,19390,40,Sweaters
72205,31,M,United States,Search,90255,3,08-04-2022,26445,35,Underwear
72205,31,M,United States,Search,90255,3,08-04-2022,17459,34.97999954,Fashion Hoodies & Sweatshirts
55223,58,F,South Korea,Search,69250,1,08-04-2022,7203,36,Skirts
64946,41,M,France,Display,81382,1,08-04-2022,24355,250,Outerwear & Coats
84045,31,M,Japan,Search,105050,1,08-04-2022,18223,20,Active
84045,31,M,Japan,Search,105050,1,08-04-2022,28389,36.75,Accessories
54961,38,F,Brasil,Organic,68917,1,08-04-2022,10280,25,Sleep & Lounge
84064,67,F,United States,Organic,105074,1,08-04-2022,15460,104,Plus
84064,67,F,United States,Organic,105074,1,08-04-2022,3592,9.779999733,Dresses
84064,67,F,United States,Organic,105074,1,08-04-2022,954,32.99000168,Sweaters
84064,67,F,United States,Organic,105074,1,08-04-2022,3812,9.470000267,Dresses
82444,60,M,United States,Search,103108,2,08-04-2022,17297,62,Fashion Hoodies & Sweatshirts
82444,60,M,United States,Search,103108,2,08-04-2022,23074,55,Shorts
82444,60,M,United States,Search,103108,2,08-04-2022,24948,37.5,Socks
51407,59,F,United States,Search,64346,1,08-04-2022,12037,19.98999977,Intimates
16633,20,M,United Kingdom,Display,20724,2,08-04-2022,23668,25,Outerwear & Coats
16633,20,M,United Kingdom,Display,20724,2,08-04-2022,18318,82.94999695,Active
66950,38,F,China,Email,83773,1,08-04-2022,9564,40,Sleep & Lounge
86766,29,M,United States,Display,108411,1,08-04-2022,18395,19.98999977,Active
48994,22,F,Brasil,Search,61254,1,08-04-2022,3901,164.9900055,Dresses
48994,22,F,Brasil,Search,61254,1,08-04-2022,3518,67.47000122,Dresses
46438,31,M,United States,Search,58023,4,08-04-2022,24923,22,Socks
46438,31,M,United States,Search,58023,4,08-04-2022,24282,169.9700012,Outerwear & Coats
43914,23,F,China,Search,54909,1,08-04-2022,2886,25,Active
43914,23,F,China,Search,54909,1,08-04-2022,9534,25,Sleep & Lounge
43914,23,F,China,Search,54909,1,08-04-2022,7920,12.56000042,Blazers & Jackets
43914,23,F,China,Search,54909,1,08-04-2022,15703,24.98999977,Plus
7352,66,M,China,Search,9081,2,08-04-2022,23513,33.75,Shorts
16850,25,F,Spain,Search,21010,1,08-04-2022,10696,44.99000168,Intimates
66919,28,F,Brasil,Search,83729,1,08-04-2022,7524,84.76999664,Blazers & Jackets
72496,65,M,China,Search,90609,1,08-04-2022,20736,55.52000046,Jeans
33914,42,F,China,Search,42470,4,08-04-2022,1196,76,Sweaters
33914,42,F,China,Search,42470,4,08-04-2022,6064,15.98999977,Leggings
33914,42,F,China,Search,42470,4,08-04-2022,15633,83.09999847,Plus
33914,42,F,China,Search,42470,4,08-04-2022,9709,25.89999962,Sleep & Lounge
57401,60,F,United States,Search,71914,2,08-04-2022,12776,25,Swim
57401,60,F,United States,Search,71914,2,08-04-2022,386,98,Tops & Tees
57401,60,F,United States,Search,71914,2,08-04-2022,1469,89.97000122,Sweaters
55594,65,M,China,Search,69684,1,08-04-2022,16468,29.98999977,Tops & Tees
1395,25,F,China,Search,1749,2,08-04-2022,1813,37.90000153,Fashion Hoodies & Sweatshirts
14618,51,M,Brasil,Search,18095,1,08-04-2022,27995,74,Swim
3291,39,M,China,Search,4066,2,08-04-2022,27551,67.5,Swim
64853,40,M,South Korea,Search,81251,1,08-04-2022,18813,85.5,Sweaters
64853,40,M,South Korea,Search,81251,1,08-04-2022,22318,98,Pants
64853,40,M,South Korea,Search,81251,1,08-04-2022,23656,115,Outerwear & Coats
64853,40,M,South Korea,Search,81251,1,08-04-2022,24116,79.98999786,Outerwear & Coats
64853,40,M,South Korea,Search,81251,1,08-04-2022,28972,3.089999914,Accessories
64853,40,M,South Korea,Search,81251,1,08-04-2022,22593,78.19999695,Pants
64853,40,M,South Korea,Search,81251,1,08-04-2022,23505,23.61000061,Shorts
22453,55,F,United States,Organic,28065,1,08-04-2022,9501,34,Socks & Hosiery
30585,59,M,China,Search,38271,1,08-04-2022,22039,25,Pants
30585,59,M,China,Search,38271,1,08-04-2022,17532,60,Fashion Hoodies & Sweatshirts
3172,61,F,Spain,Search,3922,2,08-04-2022,5479,35.18000031,Pants & Capris
14484,57,F,Belgium,Search,17926,1,08-04-2022,11168,22.93000031,Intimates
85913,58,M,Brasil,Search,107364,1,08-04-2022,22042,36.99000168,Pants
69459,23,F,Brasil,Email,86809,1,08-04-2022,2040,44.95000076,Fashion Hoodies & Sweatshirts
48092,54,F,United Kingdom,Search,60131,2,08-04-2022,2224,49.5,Fashion Hoodies & Sweatshirts
44360,30,M,Australia,Search,55465,2,08-04-2022,28370,4.5,Accessories
44360,30,M,Australia,Search,55465,2,08-04-2022,26098,24,Underwear
44360,30,M,Australia,Search,55465,2,08-04-2022,27601,25,Swim
44360,30,M,Australia,Search,55465,2,08-04-2022,19262,145,Sweaters
44360,30,M,Australia,Search,55465,2,08-04-2022,24357,255,Outerwear & Coats
17497,27,F,Belgium,Organic,21813,1,08-04-2022,6255,12.98999977,Leggings
17497,27,F,Belgium,Organic,21813,1,08-04-2022,14571,24.97999954,Maternity
64713,52,F,China,Search,81058,2,08-04-2022,9936,25,Sleep & Lounge
64713,52,F,China,Search,81058,2,08-04-2022,14466,58,Maternity
64713,52,F,China,Search,81058,2,08-04-2022,1232,65,Sweaters
9438,63,F,Germany,Organic,11717,1,08-04-2022,9083,12.98999977,Socks & Hosiery
98061,19,F,Spain,Search,122532,2,08-04-2022,11336,58,Intimates
98061,19,F,Spain,Search,122532,2,08-04-2022,11511,35,Intimates
7038,33,M,France,Search,8661,1,08-04-2022,22927,903,Shorts
7038,33,M,France,Search,8661,1,08-04-2022,28376,17.89999962,Accessories
62526,50,M,Brasil,Search,78349,2,08-04-2022,16318,25,Tops & Tees
62526,50,M,Brasil,Search,78349,2,08-04-2022,19239,50,Sweaters
4660,12,F,China,Search,5763,4,08-04-2022,1626,29.98999977,Fashion Hoodies & Sweatshirts
63354,52,F,Belgium,Search,79395,4,08-04-2022,12997,28,Swim
50130,17,F,China,Email,62698,2,08-04-2022,8708,100,Outerwear & Coats
50130,17,F,China,Email,62698,2,08-04-2022,12130,98,Intimates
44927,66,F,Japan,Search,56190,2,08-04-2022,7081,24.98999977,Shorts
20050,40,M,Spain,Search,25008,1,08-04-2022,19971,42,Suits & Sport Coats
15325,65,F,Brasil,Search,19060,1,08-04-2022,3049,1.950000048,Active
7887,49,M,China,Search,9780,1,08-04-2022,17982,40.88000107,Fashion Hoodies & Sweatshirts
9572,68,F,United States,Search,11879,1,08-04-2022,588,22.98999977,Tops & Tees
9572,68,F,United States,Search,11879,1,08-04-2022,14686,25.98999977,Maternity
9572,68,F,United States,Search,11879,1,08-04-2022,11575,32.95000076,Intimates
60212,13,F,United States,Search,75530,4,08-04-2022,9066,12,Socks & Hosiery
60212,13,F,United States,Search,75530,4,08-04-2022,9018,25,Socks & Hosiery
60212,13,F,United States,Search,75530,4,08-04-2022,6393,48,Shorts
60212,13,F,United States,Search,75530,4,08-04-2022,9619,39.99000168,Sleep & Lounge
60212,13,F,United States,Search,75530,4,08-04-2022,5569,20.89999962,Pants & Capris
60212,13,F,United States,Search,75530,4,08-04-2022,14208,25.89999962,Accessories
74776,18,F,United States,Search,93453,1,08-04-2022,3005,46,Active
87081,61,F,Germany,Organic,108792,2,08-04-2022,8563,250,Outerwear & Coats
87081,61,F,Germany,Organic,108792,2,08-04-2022,9626,39.99000168,Sleep & Lounge
87081,61,F,Germany,Organic,108792,2,08-04-2022,12214,19.98999977,Intimates
78868,25,F,South Korea,Search,98600,2,08-04-2022,3472,11.13000011,Dresses
78868,25,F,South Korea,Search,98600,2,08-04-2022,9677,37.49000168,Sleep & Lounge
97966,16,F,Japan,Search,122394,1,08-04-2022,13921,4.210000038,Accessories
8428,68,M,United States,Organic,10470,2,08-04-2022,27620,52,Swim
8428,68,M,United States,Organic,10470,2,08-04-2022,18432,37,Active
8428,68,M,United States,Organic,10470,2,08-04-2022,24962,14.98999977,Socks
50931,49,F,China,Search,63739,1,08-04-2022,4041,95,Dresses
25398,45,M,China,Organic,31763,1,08-04-2022,17899,219,Fashion Hoodies & Sweatshirts
25398,45,M,China,Organic,31763,1,08-04-2022,27351,49.99000168,Sleep & Lounge
25398,45,M,China,Organic,31763,1,08-04-2022,27752,32.06999969,Swim
80972,32,F,Brasil,Organic,101253,1,08-04-2022,9752,27.98999977,Sleep & Lounge
56916,34,M,China,Search,71336,2,08-04-2022,17177,29.98999977,Fashion Hoodies & Sweatshirts
56916,34,M,China,Search,71336,2,08-04-2022,16891,75.62999725,Tops & Tees
77322,47,F,China,Search,96647,1,08-04-2022,13523,54.99000168,Swim
58584,37,F,South Korea,Search,73431,1,08-04-2022,6263,8.989999771,Leggings
69480,52,F,Brasil,Organic,86832,1,08-04-2022,10713,14.60999966,Intimates
65521,44,F,China,Organic,82035,1,08-04-2022,2901,36.93999863,Active
2897,45,M,China,Display,3569,4,08-04-2022,24814,14,Socks
2897,45,M,China,Display,3569,4,08-04-2022,16225,64.98999786,Tops & Tees
2897,45,M,China,Display,3569,4,08-04-2022,24416,44.99000168,Outerwear & Coats
2897,45,M,China,Display,3569,4,08-04-2022,22986,31.59000015,Shorts
2897,45,M,China,Display,3571,1,08-04-2022,24814,14,Socks
2897,45,M,China,Display,3571,1,08-04-2022,16225,64.98999786,Tops & Tees
2897,45,M,China,Display,3571,1,08-04-2022,24416,44.99000168,Outerwear & Coats
2897,45,M,China,Display,3571,1,08-04-2022,22986,31.59000015,Shorts
63859,44,M,China,Search,80004,4,08-04-2022,26489,98,Sleep & Lounge
63859,44,M,China,Search,80004,4,08-04-2022,23171,79,Shorts
63859,44,M,China,Search,80004,4,08-04-2022,19118,29.40999985,Sweaters
63859,44,M,China,Search,80004,4,08-04-2022,19254,59.95000076,Sweaters
71185,17,M,United Kingdom,Search,88979,4,08-04-2022,24676,40,Socks
71185,17,M,United Kingdom,Search,88979,4,08-04-2022,23263,60,Shorts
71185,17,M,United Kingdom,Search,88979,4,08-04-2022,19549,54.97000122,Sweaters
71185,17,M,United Kingdom,Search,88979,4,08-04-2022,20127,19.98999977,Suits & Sport Coats
66099,30,F,United States,Search,82732,1,08-04-2022,7953,158,Blazers & Jackets
6985,28,F,China,Search,8596,1,08-04-2022,834,44.99000168,Sweaters
87558,67,F,Germany,Search,109348,1,08-04-2022,748,15.98999977,Tops & Tees
74302,67,M,Brasil,Organic,92864,1,08-04-2022,20534,93.87000275,Suits & Sport Coats
71946,44,F,United States,Organic,89931,2,08-04-2022,11738,62,Intimates
71946,44,F,United States,Organic,89931,2,08-04-2022,1291,54.5,Sweaters
59743,34,F,Germany,Search,74921,1,08-04-2022,10508,32,Intimates
40619,38,M,China,Search,50895,1,09-04-2022,17105,60,Fashion Hoodies & Sweatshirts
40619,38,M,China,Search,50895,1,09-04-2022,28113,59,Swim
40619,38,M,China,Search,50895,1,09-04-2022,23126,26.98999977,Shorts
19862,14,F,China,Search,24770,1,09-04-2022,6821,25,Shorts
46742,66,M,United States,Search,58400,3,09-04-2022,17605,66,Fashion Hoodies & Sweatshirts
46742,66,M,United States,Search,58400,3,09-04-2022,23185,46.75999832,Shorts
46742,66,M,United States,Search,58400,3,09-04-2022,24756,16.02000046,Socks
62438,64,M,Brasil,Organic,78243,1,09-04-2022,20161,89.94999695,Suits & Sport Coats
50884,29,M,South Korea,Search,63664,1,09-04-2022,19442,98,Sweaters
50884,29,M,South Korea,Search,63664,1,09-04-2022,16907,43.29999924,Tops & Tees
71375,36,M,China,Search,89230,1,09-04-2022,20544,55,Jeans
49028,54,F,France,Search,61300,1,09-04-2022,5056,297,Jeans
86361,59,M,Spain,Search,107908,2,09-04-2022,20961,158,Jeans
86361,59,M,Spain,Search,107908,2,09-04-2022,17241,40.59999847,Fashion Hoodies & Sweatshirts
15048,69,M,China,Display,18689,4,09-04-2022,17051,68,Tops & Tees
49297,16,M,United States,Search,61642,2,09-04-2022,28700,1.5,Accessories
49297,16,M,United States,Search,61642,2,09-04-2022,28462,4.989999771,Accessories
58325,60,F,United Kingdom,Search,73109,1,09-04-2022,5489,49.5,Pants & Capris
11023,22,F,China,Search,13640,1,09-04-2022,7294,163.9600067,Skirts
11023,22,F,China,Search,13640,1,09-04-2022,7093,21.98999977,Shorts
60564,12,F,China,Facebook,75933,1,09-04-2022,13182,37.99000168,Swim
7776,21,M,China,Organic,9629,2,09-04-2022,27931,129.9900055,Swim
7776,21,M,China,Organic,9629,2,09-04-2022,19613,63.59999847,Sweaters
38751,18,F,United States,Search,48568,1,09-04-2022,10830,9.5,Intimates
4631,52,M,United States,Search,5728,1,09-04-2022,27276,45,Sleep & Lounge
72178,31,F,United States,Search,90224,1,09-04-2022,3358,26.98999977,Dresses
49026,18,F,Australia,Search,61297,3,09-04-2022,3159,98,Dresses
49026,18,F,Australia,Search,61297,3,09-04-2022,3509,79.13999939,Dresses
27290,37,M,United Kingdom,Search,34126,1,09-04-2022,26321,17.75,Underwear
6402,46,M,Japan,Organic,7887,1,09-04-2022,20745,51.95000076,Jeans
86736,61,F,United States,Organic,108384,2,09-04-2022,1384,194,Sweaters
23525,67,F,Germany,Search,29380,1,09-04-2022,9857,68.59999847,Sleep & Lounge
52255,38,M,China,Search,65459,1,09-04-2022,19148,18.35000038,Sweaters
68476,64,F,United States,Search,85631,1,09-04-2022,30,99,Tops & Tees
97773,59,M,Brasil,Search,122166,1,09-04-2022,25680,18,Underwear
8811,66,F,China,Search,10950,1,09-04-2022,5059,39.99000168,Jeans
9782,40,M,China,Search,12150,1,09-04-2022,18266,23,Active
9782,40,M,China,Search,12150,1,09-04-2022,16208,45,Tops & Tees
23246,56,F,United States,Search,29010,1,09-04-2022,14583,39.5,Maternity
23246,56,F,United States,Search,29010,1,09-04-2022,8104,179.9900055,Suits
21906,49,F,China,Facebook,27365,2,09-04-2022,9560,121,Sleep & Lounge
11278,19,F,United States,Display,13963,1,09-04-2022,4727,39.99000168,Jeans
38413,52,M,China,Search,48143,3,09-04-2022,18024,59.5,Fashion Hoodies & Sweatshirts
38413,52,M,China,Search,48143,3,09-04-2022,22096,36.99000168,Pants
38413,52,M,China,Search,48143,3,09-04-2022,25122,6.989999771,Socks
2724,48,F,Germany,Organic,3348,4,09-04-2022,452,54.5,Tops & Tees
71541,18,M,China,Search,89440,1,09-04-2022,20513,22.10000038,Suits & Sport Coats
11880,63,M,China,Search,14689,4,09-04-2022,21188,69.5,Jeans
11880,63,M,China,Search,14689,4,09-04-2022,20447,66.5,Suits & Sport Coats
11880,63,M,China,Search,14689,4,09-04-2022,22435,160.3800049,Pants
11880,63,M,China,Search,14689,4,09-04-2022,28794,11.98999977,Accessories
11880,63,M,China,Search,14689,4,09-04-2022,20637,47.99000168,Jeans
11880,63,M,China,Search,14689,4,09-04-2022,21730,15.32999992,Pants
25389,40,F,China,Search,31747,1,09-04-2022,8413,230,Outerwear & Coats
25389,40,F,China,Search,31747,1,09-04-2022,8648,68.61000061,Outerwear & Coats
38389,48,F,United States,Search,48111,1,09-04-2022,10904,9.5,Intimates
38389,48,F,United States,Search,48111,1,09-04-2022,15541,15,Plus
18919,46,F,Brasil,Search,23584,2,09-04-2022,15408,36,Plus
18919,46,F,Brasil,Search,23584,2,09-04-2022,535,19.98999977,Tops & Tees
18263,21,F,China,Search,22742,1,09-04-2022,7049,53,Shorts
85867,52,M,United States,Search,107300,1,09-04-2022,25744,28,Underwear
85867,52,M,United States,Search,107300,1,09-04-2022,28053,40.49000168,Swim
28301,45,F,South Korea,Email,35395,1,09-04-2022,1020,49.25,Sweaters
28301,45,F,South Korea,Email,35395,1,09-04-2022,8607,79.16999817,Outerwear & Coats
28301,45,F,South Korea,Email,35395,1,09-04-2022,8312,79.94999695,Outerwear & Coats
36235,45,M,Germany,Facebook,45429,1,09-04-2022,16879,25,Tops & Tees
71829,67,F,United States,Search,89764,1,09-04-2022,15555,87.23999786,Plus
98511,61,M,China,Search,123122,1,09-04-2022,22015,49.5,Pants
98511,61,M,China,Search,123122,1,09-04-2022,22119,59.5,Pants
98511,61,M,China,Search,123122,1,09-04-2022,22329,49.99000168,Pants
88387,13,F,United States,Search,110376,2,09-04-2022,6776,9.119999886,Shorts
96319,50,F,United States,Organic,120312,1,09-04-2022,4360,49.99000168,Jeans
96319,50,F,United States,Organic,120312,1,09-04-2022,9318,6.989999771,Socks & Hosiery
96319,50,F,United States,Organic,120312,1,09-04-2022,531,29.98999977,Tops & Tees
4418,20,F,China,Search,5473,2,09-04-2022,2579,55,Active
4418,20,F,China,Search,5473,2,09-04-2022,7509,174.9900055,Blazers & Jackets
6211,27,M,United Kingdom,Search,7670,1,09-04-2022,22665,30.27000046,Pants
66824,47,M,United Kingdom,Search,83608,2,09-04-2022,21146,148.9900055,Jeans
66824,47,M,United Kingdom,Search,83608,2,09-04-2022,24778,20.98999977,Socks
95996,16,M,China,Facebook,119885,1,09-04-2022,17388,49,Fashion Hoodies & Sweatshirts
62165,22,M,China,Organic,77946,1,09-04-2022,16929,49.5,Tops & Tees
62165,22,M,China,Organic,77946,1,09-04-2022,24395,74.98999786,Outerwear & Coats
62165,22,M,China,Organic,77946,1,09-04-2022,17652,47.02000046,Fashion Hoodies & Sweatshirts
62165,22,M,China,Organic,77946,1,09-04-2022,28149,39.99000168,Swim
72834,67,F,China,Search,91054,1,09-04-2022,10531,18.27000046,Intimates
6282,41,F,China,Search,7748,1,09-04-2022,13054,148,Swim
11389,51,M,China,Search,14106,1,09-04-2022,18123,50,Active
54370,29,F,United States,Facebook,68184,1,09-04-2022,11548,115.25,Intimates
93190,23,F,China,Search,116342,1,09-04-2022,11006,17.5,Intimates
93190,23,F,China,Search,116342,1,09-04-2022,1702,45,Fashion Hoodies & Sweatshirts
73030,44,F,Spain,Search,91315,1,09-04-2022,8504,125,Outerwear & Coats
50088,29,M,China,Search,62643,3,09-04-2022,16104,26,Tops & Tees
50088,29,M,China,Search,62643,3,09-04-2022,27638,49.5,Swim
43293,36,M,United Kingdom,Organic,54166,1,09-04-2022,20103,58.95000076,Suits & Sport Coats
6218,44,F,United States,Organic,7678,2,09-04-2022,4645,172,Jeans
6218,44,F,United States,Organic,7678,2,09-04-2022,11592,12.98999977,Intimates
91234,22,F,United States,Email,113976,1,09-04-2022,3848,68,Dresses
85909,30,F,Brasil,Search,107358,1,09-04-2022,2392,68.95999908,Fashion Hoodies & Sweatshirts
63824,42,F,France,Search,79964,1,09-04-2022,11183,40,Intimates
50244,27,M,Brasil,Search,62842,1,09-04-2022,25497,29,Underwear
50244,27,M,Brasil,Search,62842,1,09-04-2022,27550,49.5,Swim
50244,27,M,Brasil,Search,62842,1,09-04-2022,28795,23.98999977,Accessories
42122,69,M,Brasil,Search,52738,1,09-04-2022,25878,28,Underwear
42122,69,M,Brasil,Search,52738,1,09-04-2022,19730,78.75,Sweaters
42122,69,M,Brasil,Search,52738,1,09-04-2022,26909,26.98999977,Sleep & Lounge
28546,52,F,Brasil,Search,35701,1,09-04-2022,4146,10.10999966,Jumpsuits & Rompers
32993,39,M,China,Search,41323,3,09-04-2022,25921,24,Underwear
32993,39,M,China,Search,41323,3,09-04-2022,19222,42,Sweaters
32993,39,M,China,Search,41323,3,09-04-2022,21211,208.6000061,Jeans
40321,39,M,China,Search,50497,2,09-04-2022,19351,79.98999786,Sweaters
40321,39,M,China,Search,50497,2,09-04-2022,24286,307.9500122,Outerwear & Coats
85519,33,M,South Korea,Search,106868,2,09-04-2022,25314,12,Socks
85519,33,M,South Korea,Search,106868,2,09-04-2022,16623,69.98999786,Tops & Tees
97546,40,F,Brasil,Organic,121878,2,10-04-2022,55,49.5,Tops & Tees
97546,40,F,Brasil,Organic,121878,2,10-04-2022,13617,14.98999977,Accessories
73193,32,F,United Kingdom,Facebook,91512,4,10-04-2022,11401,15,Intimates
73193,32,F,United Kingdom,Facebook,91512,4,10-04-2022,15298,34.99000168,Plus
73193,32,F,United Kingdom,Facebook,91512,4,10-04-2022,14766,27.45999908,Maternity
73193,32,F,United Kingdom,Facebook,91512,4,10-04-2022,3559,10.47000027,Dresses
33299,45,M,China,Organic,41698,1,10-04-2022,16269,26,Tops & Tees
33299,45,M,China,Organic,41698,1,10-04-2022,19335,48.95999908,Sweaters
20236,35,F,China,Search,25242,1,10-04-2022,6716,39.45000076,Shorts
39509,43,F,China,Search,49516,2,10-04-2022,15233,36,Maternity
39509,43,F,China,Search,49516,2,10-04-2022,14757,48,Maternity
39509,43,F,China,Search,49516,2,10-04-2022,11236,48,Intimates
39509,43,F,China,Search,49516,2,10-04-2022,11925,31.88999939,Intimates
20691,60,F,China,Organic,25829,1,10-04-2022,9680,50,Sleep & Lounge
49599,38,F,Brasil,Search,62027,1,10-04-2022,1713,46.99000168,Fashion Hoodies & Sweatshirts
49599,38,F,Brasil,Search,62027,1,10-04-2022,13699,24.98999977,Accessories
64611,34,F,China,Search,80920,1,10-04-2022,9072,30,Socks & Hosiery
64611,34,F,China,Search,80920,1,10-04-2022,6837,35,Shorts
64611,34,F,China,Search,80920,1,10-04-2022,4636,58.45999908,Jeans
64611,34,F,China,Search,80920,1,10-04-2022,7297,54.45000076,Skirts
45525,47,F,United States,Search,56922,2,10-04-2022,9644,40,Sleep & Lounge
45525,47,F,United States,Search,56922,2,10-04-2022,13815,88,Accessories
44444,61,M,Spain,Search,55574,3,10-04-2022,23061,119,Shorts
27263,64,M,China,Search,34098,1,10-04-2022,19829,109.9899979,Suits & Sport Coats
81334,41,M,Brasil,Search,101675,1,10-04-2022,25927,39,Underwear
15274,54,F,United States,Search,18990,2,10-04-2022,9210,18.95000076,Socks & Hosiery
15274,54,F,United States,Search,18990,2,10-04-2022,12444,9.090000153,Intimates
84693,22,F,Spain,Organic,105831,1,10-04-2022,226,10.76000023,Tops & Tees
54628,45,F,United Kingdom,Search,68513,2,10-04-2022,2456,24.55999947,Active
54628,45,F,United Kingdom,Search,68513,2,10-04-2022,2393,97.33000183,Fashion Hoodies & Sweatshirts
95424,40,F,United States,Search,119134,1,10-04-2022,6045,109,Leggings
8969,53,M,Germany,Organic,11141,2,10-04-2022,21702,39.99000168,Pants
8969,53,M,Germany,Organic,11141,2,10-04-2022,22307,59.99000168,Pants
73378,69,M,Japan,Search,91732,1,10-04-2022,21744,36.99000168,Pants
73378,69,M,Japan,Search,91732,1,10-04-2022,23084,36.88000107,Shorts
5674,46,F,Brasil,Search,7000,1,10-04-2022,6705,19.98999977,Shorts
99053,31,F,Brasil,Search,123814,1,10-04-2022,13969,7,Accessories
99053,31,F,Brasil,Search,123814,1,10-04-2022,11535,12.97999954,Intimates
26587,28,F,United States,Search,33273,3,10-04-2022,14066,20,Accessories
81352,20,M,United States,Email,101695,1,10-04-2022,29109,20,Accessories
92790,16,F,China,Display,115869,2,10-04-2022,15878,6,Plus
92790,16,F,China,Display,115869,2,10-04-2022,109,12.98999977,Tops & Tees
53654,18,M,United States,Search,67314,1,10-04-2022,20619,49.5,Jeans
53654,18,M,United States,Search,67314,1,10-04-2022,22435,160.3800049,Pants
53654,18,M,United States,Search,67314,1,10-04-2022,22382,89.98999786,Pants
86858,13,M,China,Search,108526,4,10-04-2022,27890,54,Swim
86858,13,M,China,Search,108526,4,10-04-2022,20878,56,Jeans
86858,13,M,China,Search,108526,4,10-04-2022,20903,59.99000168,Jeans
86858,13,M,China,Search,108526,4,10-04-2022,27745,43.95000076,Swim
15454,64,F,Brasil,Search,19217,1,10-04-2022,6355,39,Shorts
30157,67,M,South Korea,Email,37747,1,10-04-2022,19932,59.99000168,Suits & Sport Coats
18393,20,F,South Korea,Search,22921,1,10-04-2022,13601,6,Accessories
18393,20,F,South Korea,Search,22921,1,10-04-2022,7771,9.300000191,Blazers & Jackets
84223,52,F,Belgium,Search,105268,2,10-04-2022,15208,194,Maternity
21763,14,F,China,Search,27192,1,10-04-2022,1432,25,Sweaters
21763,14,F,China,Search,27192,1,10-04-2022,3204,11.05000019,Dresses
45350,33,F,South Korea,Email,56692,1,10-04-2022,7884,79.98999786,Blazers & Jackets
96476,37,M,United Kingdom,Search,120503,1,10-04-2022,17702,37.36000061,Fashion Hoodies & Sweatshirts
15460,22,M,Brasil,Search,19225,1,10-04-2022,26276,18,Underwear
24879,62,F,France,Search,31097,2,10-04-2022,7476,28.5,Blazers & Jackets
24879,62,F,France,Search,31097,2,10-04-2022,1480,19.98999977,Sweaters
24879,62,F,France,Search,31097,2,10-04-2022,5495,10.51000023,Pants & Capris
51615,13,M,United States,Search,64611,2,10-04-2022,27020,11.98999977,Sleep & Lounge
51615,13,M,United States,Search,64611,2,10-04-2022,21185,26.98999977,Jeans
62540,62,F,Brasil,Facebook,78371,1,10-04-2022,12581,32,Intimates
18587,56,M,United States,Search,23163,2,10-04-2022,27061,42,Sleep & Lounge
18587,56,M,United States,Search,23163,2,10-04-2022,19444,55.97000122,Sweaters
18587,56,M,United States,Search,23163,2,10-04-2022,21693,29.98999977,Pants
18587,56,M,United States,Search,23163,2,10-04-2022,22356,49.95000076,Pants
87622,35,M,China,Search,109434,3,10-04-2022,21122,85,Jeans
87622,35,M,China,Search,109434,3,10-04-2022,24422,198,Outerwear & Coats
87622,35,M,China,Search,109434,3,10-04-2022,19810,221.0500031,Suits & Sport Coats
77035,49,F,Brasil,Search,96284,1,10-04-2022,1411,59.5,Sweaters
18273,66,M,United States,Display,22756,1,10-04-2022,28463,21.98999977,Accessories
18273,66,M,United States,Display,22756,1,10-04-2022,20129,99.98999786,Suits & Sport Coats
68144,58,F,United States,Search,85230,1,10-04-2022,5635,29.26000023,Pants & Capris
59896,62,F,United States,Search,75134,2,10-04-2022,5737,7.949999809,Leggings
67509,25,M,South Korea,Search,84435,2,10-04-2022,25956,28,Underwear
67509,25,M,South Korea,Search,84435,2,10-04-2022,27290,39,Sleep & Lounge
93083,14,M,China,Search,116222,2,10-04-2022,20097,64.98999786,Suits & Sport Coats
36324,18,F,China,Search,45537,1,10-04-2022,8616,148.5,Outerwear & Coats
62639,56,M,China,Search,78496,4,10-04-2022,24456,129.5,Outerwear & Coats
62639,56,M,China,Search,78496,4,10-04-2022,26224,17.5,Underwear
62639,56,M,China,Search,78496,4,10-04-2022,21339,98,Jeans
62639,56,M,China,Search,78496,4,10-04-2022,17016,44.99000168,Tops & Tees
42380,45,F,United States,Search,53054,1,10-04-2022,9681,21.98999977,Sleep & Lounge
